Ward ID,Time Slot,Day Type,Month,Year,Officers
E05013706,20-22,weekend,1,2025,3
E05013706,06-08,weekend,2,2025,1
E05013706,08-10,weekend,2,2025,2
E05013706,10-12,weekend,2,2025,1
E05013706,12-14,weekend,2,2025,3
E05013706,14-16,weekend,2,2025,6
E05013706,16-18,weekend,2,2025,6
E05013706,18-20,weekend,2,2025,4
E05013706,20-22,weekend,2,2025,3
E05013707,06-08,weekday,1,2025,2
E05013707,08-10,weekday,1,2025,4
E05013707,10-12,weekday,1,2025,6
E05013707,12-14,weekday,1,2025,8
E05013707,14-16,weekday,1,2025,9
E05013707,16-18,weekday,1,2025,9
E05013707,18-20,weekday,1,2025,8
E05013707,20-22,weekday,1,2025,6
E05013707,06-08,weekday,2,2025,2
E05013707,08-10,weekday,2,2025,4
E05013707,10-12,weekday,2,2025,6
E05013707,12-14,weekday,2,2025,8
E05013707,14-16,weekday,2,2025,9
E05013707,16-18,weekday,2,2025,9
E05013707,18-20,weekday,2,2025,8
E05013707,20-22,weekday,2,2025,6
E05013707,06-08,weekend,1,2025,1
E05013707,08-10,weekend,1,2025,1
E05013707,10-12,weekend,1,2025,1
E05013707,12-14,weekend,1,2025,4
E05013707,14-16,weekend,1,2025,6
E05013707,16-18,weekend,1,2025,6
E05013707,18-20,weekend,1,2025,4
E05013707,20-22,weekend,1,2025,3
E05013707,06-08,weekend,2,2025,1
E05013707,08-10,weekend,2,2025,2
E05013707,10-12,weekend,2,2025,1
E05013707,12-14,weekend,2,2025,3
E05013707,14-16,weekend,2,2025,6
E05013707,16-18,weekend,2,2025,6
E05013707,18-20,weekend,2,2025,4
E05013707,20-22,weekend,2,2025,3
E05013708,06-08,weekday,1,2025,2
E05013708,08-10,weekday,1,2025,4
E05013708,10-12,weekday,1,2025,6
E05013708,12-14,weekday,1,2025,8
E05013708,14-16,weekday,1,2025,9
E05013708,16-18,weekday,1,2025,9
E05013708,18-20,weekday,1,2025,8
E05013708,20-22,weekday,1,2025,6
E05013708,06-08,weekday,2,2025,2
E05013708,08-10,weekday,2,2025,4
E05013708,10-12,weekday,2,2025,6
E05013708,12-14,weekday,2,2025,8
E05013708,14-16,weekday,2,2025,9
E05013708,16-18,weekday,2,2025,9
E05013708,18-20,weekday,2,2025,8
E05013708,20-22,weekday,2,2025,6
E05013708,06-08,weekend,1,2025,1
E05013708,08-10,weekend,1,2025,1
E05013708,10-12,weekend,1,2025,1
E05013708,12-14,weekend,1,2025,4
E05013708,14-16,weekend,1,2025,6
E05013708,16-18,weekend,1,2025,6
E05013708,18-20,weekend,1,2025,4
E05013708,20-22,weekend,1,2025,3
E05013708,06-08,weekend,2,2025,1
E05013708,08-10,weekend,2,2025,2
E05013708,10-12,weekend,2,2025,1
E05013708,12-14,weekend,2,2025,3
E05013708,14-16,weekend,2,2025,6
E05013708,16-18,weekend,2,2025,6
E05013708,18-20,weekend,2,2025,4
E05013708,20-22,weekend,2,2025,3
E05013709,06-08,weekday,1,2025,2
E05013709,08-10,weekday,1,2025,4
E05013709,10-12,weekday,1,2025,6
E05013709,12-14,weekday,1,2025,8
E05013709,14-16,weekday,1,2025,9
E05013709,16-18,weekday,1,2025,9
E05013709,18-20,weekday,1,2025,8
E05013709,20-22,weekday,1,2025,6
E05013709,06-08,weekday,2,2025,2
E05013709,08-10,weekday,2,2025,4
E05013709,10-12,weekday,2,2025,6
E05013709,12-14,weekday,2,2025,8
E05013709,14-16,weekday,2,2025,9
E05013709,16-18,weekday,2,2025,9
E05013709,18-20,weekday,2,2025,8
E05013709,20-22,weekday,2,2025,6
E05013709,06-08,weekend,1,2025,1
E05013709,08-10,weekend,1,2025,1
E05013709,10-12,weekend,1,2025,1
E05013709,12-14,weekend,1,2025,4
E05013709,14-16,weekend,1,2025,6
E05013709,16-18,weekend,1,2025,6
E05013709,18-20,weekend,1,2025,4
E05013709,20-22,weekend,1,2025,3
E05013709,06-08,weekend,2,2025,1
E05013709,08-10,weekend,2,2025,2
E05013709,10-12,weekend,2,2025,1
E05013709,12-14,weekend,2,2025,3
E05013709,14-16,weekend,2,2025,6
E05013709,16-18,weekend,2,2025,6
E05013709,18-20,weekend,2,2025,4
E05013709,20-22,weekend,2,2025,3
E05013710,06-08,weekday,1,2025,2
E05013710,08-10,weekday,1,2025,4
E05013710,10-12,weekday,1,2025,6
E05013710,12-14,weekday,1,2025,8
E05013710,14-16,weekday,1,2025,9
E05013710,16-18,weekday,1,2025,9
E05013710,18-20,weekday,1,2025,8
E05013710,20-22,weekday,1,2025,6
E05013710,06-08,weekday,2,2025,2
E05013710,08-10,weekday,2,2025,4
E05013710,10-12,weekday,2,2025,6
E05013710,12-14,weekday,2,2025,8
E05013710,14-16,weekday,2,2025,9
E05013710,16-18,weekday,2,2025,9
E05013710,18-20,weekday,2,2025,8
E05013710,20-22,weekday,2,2025,6
E05013710,06-08,weekend,1,2025,1
E05013710,08-10,weekend,1,2025,1
E05013710,10-12,weekend,1,2025,1
E05013710,12-14,weekend,1,2025,4
E05013710,14-16,weekend,1,2025,6
E05013710,16-18,weekend,1,2025,6
E05013710,18-20,weekend,1,2025,4
E05013710,20-22,weekend,1,2025,3
E05013710,06-08,weekend,2,2025,1
E05013710,08-10,weekend,2,2025,2
E05013710,10-12,weekend,2,2025,1
E05013710,12-14,weekend,2,2025,3
E05013710,14-16,weekend,2,2025,6
E05013710,16-18,weekend,2,2025,6
E05013710,18-20,weekend,2,2025,4
E05013710,20-22,weekend,2,2025,3
E05013711,06-08,weekday,1,2025,2
E05013711,08-10,weekday,1,2025,4
E05013711,10-12,weekday,1,2025,6
E05013711,12-14,weekday,1,2025,8
E05013711,14-16,weekday,1,2025,9
E05013711,16-18,weekday,1,2025,9
E05013711,18-20,weekday,1,2025,8
E05013711,20-22,weekday,1,2025,6
E05013711,06-08,weekday,2,2025,2
E05013711,08-10,weekday,2,2025,4
E05013711,10-12,weekday,2,2025,6
E05013711,12-14,weekday,2,2025,8
E05013711,14-16,weekday,2,2025,9
E05013711,16-18,weekday,2,2025,9
E05013711,18-20,weekday,2,2025,8
E05013711,20-22,weekday,2,2025,6
E05013711,06-08,weekend,1,2025,1
E05013711,08-10,weekend,1,2025,1
E05013711,10-12,weekend,1,2025,1
E05013711,12-14,weekend,1,2025,4
E05013711,14-16,weekend,1,2025,6
E05013711,16-18,weekend,1,2025,6
E05013711,18-20,weekend,1,2025,4
E05013711,20-22,weekend,1,2025,3
E05013711,06-08,weekend,2,2025,1
E05013711,08-10,weekend,2,2025,2
E05013711,10-12,weekend,2,2025,1
E05013711,12-14,weekend,2,2025,3
E05013711,14-16,weekend,2,2025,6
E05013711,16-18,weekend,2,2025,6
E05013711,18-20,weekend,2,2025,4
E05013711,20-22,weekend,2,2025,3
E05013712,06-08,weekday,1,2025,2
E05013712,08-10,weekday,1,2025,4
E05013712,10-12,weekday,1,2025,6
E05013712,12-14,weekday,1,2025,8
E05013712,14-16,weekday,1,2025,9
E05013712,16-18,weekday,1,2025,9
E05013712,18-20,weekday,1,2025,8
E05013712,20-22,weekday,1,2025,6
E05013712,06-08,weekday,2,2025,2
E05013712,08-10,weekday,2,2025,4
E05013712,10-12,weekday,2,2025,6
E05013712,12-14,weekday,2,2025,8
E05013712,14-16,weekday,2,2025,9
E05013712,16-18,weekday,2,2025,9
E05013712,18-20,weekday,2,2025,8
E05013712,20-22,weekday,2,2025,6
E05013712,06-08,weekend,1,2025,1
E05013712,08-10,weekend,1,2025,1
E05013712,10-12,weekend,1,2025,1
E05013712,12-14,weekend,1,2025,4
E05013712,14-16,weekend,1,2025,6
E05013712,16-18,weekend,1,2025,6
E05013712,18-20,weekend,1,2025,4
E05013712,20-22,weekend,1,2025,3
E05013712,06-08,weekend,2,2025,1
E05013712,08-10,weekend,2,2025,2
E05013712,10-12,weekend,2,2025,1
E05013712,12-14,weekend,2,2025,3
E05013712,14-16,weekend,2,2025,6
E05013712,16-18,weekend,2,2025,6
E05013712,18-20,weekend,2,2025,4
E05013712,20-22,weekend,2,2025,3
E05013713,06-08,weekday,1,2025,2
E05013713,08-10,weekday,1,2025,4
E05013713,10-12,weekday,1,2025,6
E05013713,12-14,weekday,1,2025,8
E05013713,14-16,weekday,1,2025,9
E05013713,16-18,weekday,1,2025,9
E05013713,18-20,weekday,1,2025,8
E05013713,20-22,weekday,1,2025,6
E05013713,06-08,weekday,2,2025,2
E05013713,08-10,weekday,2,2025,4
E05013713,10-12,weekday,2,2025,6
E05013713,12-14,weekday,2,2025,8
E05013713,14-16,weekday,2,2025,9
E05013713,16-18,weekday,2,2025,9
E05013713,18-20,weekday,2,2025,8
E05013713,20-22,weekday,2,2025,6
E05013713,06-08,weekend,1,2025,1
E05013713,08-10,weekend,1,2025,1
E05013713,10-12,weekend,1,2025,1
E05013713,12-14,weekend,1,2025,4
E05013713,14-16,weekend,1,2025,6
E05013713,16-18,weekend,1,2025,6
E05013713,18-20,weekend,1,2025,4
E05013713,20-22,weekend,1,2025,3
E05013713,06-08,weekend,2,2025,1
E05013713,08-10,weekend,2,2025,2
E05013713,10-12,weekend,2,2025,1
E05013713,12-14,weekend,2,2025,3
E05013713,14-16,weekend,2,2025,6
E05013713,16-18,weekend,2,2025,6
E05013713,18-20,weekend,2,2025,4
E05013713,20-22,weekend,2,2025,3
E05013714,06-08,weekday,1,2025,2
E05013714,08-10,weekday,1,2025,4
E05013714,10-12,weekday,1,2025,6
E05013714,12-14,weekday,1,2025,8
E05013714,14-16,weekday,1,2025,9
E05013714,16-18,weekday,1,2025,9
E05013714,18-20,weekday,1,2025,8
E05013714,20-22,weekday,1,2025,6
E05013714,06-08,weekday,2,2025,2
E05013714,08-10,weekday,2,2025,4
E05013714,10-12,weekday,2,2025,6
E05013714,12-14,weekday,2,2025,8
E05013714,14-16,weekday,2,2025,9
E05013714,16-18,weekday,2,2025,9
E05013714,18-20,weekday,2,2025,8
E05013714,20-22,weekday,2,2025,6
E05013714,06-08,weekend,1,2025,1
E05013714,08-10,weekend,1,2025,1
E05013714,10-12,weekend,1,2025,1
E05013714,12-14,weekend,1,2025,4
E05013714,14-16,weekend,1,2025,6
E05013714,16-18,weekend,1,2025,6
E05013714,18-20,weekend,1,2025,4
E05013714,20-22,weekend,1,2025,3
E05013714,06-08,weekend,2,2025,1
E05013714,08-10,weekend,2,2025,2
E05013714,10-12,weekend,2,2025,1
E05013714,12-14,weekend,2,2025,3
E05013714,14-16,weekend,2,2025,6
E05013714,16-18,weekend,2,2025,6
E05013714,18-20,weekend,2,2025,4
E05013714,20-22,weekend,2,2025,3
E05013715,06-08,weekday,1,2025,2
E05013715,08-10,weekday,1,2025,4
E05013715,10-12,weekday,1,2025,6
E05013715,12-14,weekday,1,2025,8
E05013715,14-16,weekday,1,2025,9
E05013715,16-18,weekday,1,2025,9
E05013715,18-20,weekday,1,2025,8
E05013715,20-22,weekday,1,2025,6
E05013715,06-08,weekday,2,2025,2
E05013715,08-10,weekday,2,2025,4
E05013715,10-12,weekday,2,2025,6
E05013715,12-14,weekday,2,2025,8
E05013715,14-16,weekday,2,2025,9
E05013715,16-18,weekday,2,2025,9
E05013715,18-20,weekday,2,2025,8
E05013715,20-22,weekday,2,2025,6
E05013715,06-08,weekend,1,2025,1
E05013715,08-10,weekend,1,2025,1
E05013715,10-12,weekend,1,2025,1
E05013715,12-14,weekend,1,2025,4
E05013715,14-16,weekend,1,2025,6
E05013715,16-18,weekend,1,2025,6
E05013715,18-20,weekend,1,2025,4
E05013715,20-22,weekend,1,2025,3
E05013715,06-08,weekend,2,2025,1
E05013715,08-10,weekend,2,2025,2
E05013715,10-12,weekend,2,2025,1
E05013715,12-14,weekend,2,2025,3
E05013715,14-16,weekend,2,2025,6
E05013715,16-18,weekend,2,2025,6
E05013715,18-20,weekend,2,2025,4
E05013715,20-22,weekend,2,2025,3
E05013716,06-08,weekday,1,2025,2
E05013716,08-10,weekday,1,2025,4
E05013716,10-12,weekday,1,2025,6
E05013716,12-14,weekday,1,2025,8
E05013716,14-16,weekday,1,2025,9
E05013716,16-18,weekday,1,2025,9
E05013716,18-20,weekday,1,2025,8
E05013716,20-22,weekday,1,2025,6
E05013716,06-08,weekday,2,2025,2
E05013716,08-10,weekday,2,2025,4
E05013716,10-12,weekday,2,2025,6
E05013716,12-14,weekday,2,2025,8
E05013716,14-16,weekday,2,2025,9
E05013716,16-18,weekday,2,2025,9
E05013716,18-20,weekday,2,2025,8
E05013716,20-22,weekday,2,2025,6
E05013716,06-08,weekend,1,2025,1
E05013716,08-10,weekend,1,2025,1
E05013716,10-12,weekend,1,2025,1
E05013716,12-14,weekend,1,2025,4
E05013716,14-16,weekend,1,2025,6
E05013716,16-18,weekend,1,2025,6
E05013716,18-20,weekend,1,2025,4
E05013716,20-22,weekend,1,2025,3
E05013716,06-08,weekend,2,2025,1
E05013716,08-10,weekend,2,2025,2
E05013716,10-12,weekend,2,2025,1
E05013716,12-14,weekend,2,2025,3
E05013716,14-16,weekend,2,2025,6
E05013716,16-18,weekend,2,2025,6
E05013716,18-20,weekend,2,2025,4
E05013716,20-22,weekend,2,2025,3
E05013717,06-08,weekday,1,2025,2
E05013717,08-10,weekday,1,2025,4
E05013717,10-12,weekday,1,2025,6
E05013717,12-14,weekday,1,2025,8
E05013717,14-16,weekday,1,2025,9
E05013717,16-18,weekday,1,2025,9
E05013717,18-20,weekday,1,2025,8
E05013717,20-22,weekday,1,2025,6
E05013717,06-08,weekday,2,2025,2
E05013717,08-10,weekday,2,2025,4
E05013717,10-12,weekday,2,2025,6
E05013717,12-14,weekday,2,2025,8
E05013717,14-16,weekday,2,2025,9
E05013717,16-18,weekday,2,2025,9
E05013717,18-20,weekday,2,2025,8
E05013717,20-22,weekday,2,2025,6
E05013717,06-08,weekend,1,2025,1
E05013717,08-10,weekend,1,2025,1
E05013717,10-12,weekend,1,2025,1
E05013717,12-14,weekend,1,2025,4
E05013717,14-16,weekend,1,2025,6
E05013717,16-18,weekend,1,2025,6
E05013717,18-20,weekend,1,2025,4
E05013717,20-22,weekend,1,2025,3
E05013717,06-08,weekend,2,2025,1
E05013717,08-10,weekend,2,2025,2
E05013717,10-12,weekend,2,2025,1
E05013717,12-14,weekend,2,2025,3
E05013717,14-16,weekend,2,2025,6
E05013717,16-18,weekend,2,2025,6
E05013717,18-20,weekend,2,2025,4
E05013717,20-22,weekend,2,2025,3
E05013718,06-08,weekday,1,2025,2
E05013718,08-10,weekday,1,2025,4
E05013718,10-12,weekday,1,2025,6
E05013718,12-14,weekday,1,2025,8
E05013718,14-16,weekday,1,2025,9
E05013718,16-18,weekday,1,2025,9
E05013718,18-20,weekday,1,2025,8
E05013718,20-22,weekday,1,2025,6
E05013718,06-08,weekday,2,2025,2
E05013718,08-10,weekday,2,2025,4
E05013718,10-12,weekday,2,2025,6
E05013718,12-14,weekday,2,2025,8
E05013718,14-16,weekday,2,2025,9
E05013718,16-18,weekday,2,2025,9
E05013718,18-20,weekday,2,2025,8
E05013718,20-22,weekday,2,2025,6
E05013718,06-08,weekend,1,2025,1
E05013718,08-10,weekend,1,2025,1
E05013718,10-12,weekend,1,2025,1
E05013718,12-14,weekend,1,2025,4
E05013718,14-16,weekend,1,2025,6
E05013718,16-18,weekend,1,2025,6
E05013718,18-20,weekend,1,2025,4
E05013718,20-22,weekend,1,2025,3
E05013718,06-08,weekend,2,2025,1
E05013718,08-10,weekend,2,2025,2
E05013718,10-12,weekend,2,2025,1
E05013718,12-14,weekend,2,2025,3
E05013718,14-16,weekend,2,2025,6
E05013718,16-18,weekend,2,2025,6
E05013718,18-20,weekend,2,2025,4
E05013718,20-22,weekend,2,2025,3
E05013719,06-08,weekday,1,2025,2
E05013719,08-10,weekday,1,2025,4
E05013719,10-12,weekday,1,2025,6
E05013719,12-14,weekday,1,2025,8
E05013719,14-16,weekday,1,2025,9
E05013719,16-18,weekday,1,2025,9
E05013719,18-20,weekday,1,2025,8
E05013719,20-22,weekday,1,2025,6
E05013719,06-08,weekday,2,2025,2
E05013719,08-10,weekday,2,2025,4
E05013719,10-12,weekday,2,2025,6
E05013719,12-14,weekday,2,2025,8
E05013719,14-16,weekday,2,2025,9
E05013719,16-18,weekday,2,2025,9
E05013719,18-20,weekday,2,2025,8
E05013719,20-22,weekday,2,2025,6
E05013719,06-08,weekend,1,2025,1
E05013719,08-10,weekend,1,2025,1
E05013719,10-12,weekend,1,2025,1
E05013719,12-14,weekend,1,2025,4
E05013719,14-16,weekend,1,2025,6
E05013719,16-18,weekend,1,2025,6
E05013719,18-20,weekend,1,2025,4
E05013719,20-22,weekend,1,2025,3
E05013719,06-08,weekend,2,2025,1
E05013719,08-10,weekend,2,2025,2
E05013719,10-12,weekend,2,2025,1
E05013719,12-14,weekend,2,2025,3
E05013719,14-16,weekend,2,2025,6
E05013719,16-18,weekend,2,2025,6
E05013719,18-20,weekend,2,2025,4
E05013719,20-22,weekend,2,2025,3
E05013720,06-08,weekday,1,2025,2
E05013720,08-10,weekday,1,2025,4
E05013720,10-12,weekday,1,2025,6
E05013720,12-14,weekday,1,2025,8
E05013720,14-16,weekday,1,2025,9
E05013720,16-18,weekday,1,2025,9
E05013720,18-20,weekday,1,2025,8
E05013720,20-22,weekday,1,2025,6
E05013720,06-08,weekday,2,2025,2
E05013720,08-10,weekday,2,2025,4
E05013720,10-12,weekday,2,2025,6
E05013720,12-14,weekday,2,2025,8
E05013720,14-16,weekday,2,2025,9
E05013720,16-18,weekday,2,2025,9
E05013720,18-20,weekday,2,2025,8
E05013720,20-22,weekday,2,2025,6
E05013720,06-08,weekend,1,2025,1
E05013720,08-10,weekend,1,2025,1
E05013720,10-12,weekend,1,2025,1
E05013720,12-14,weekend,1,2025,4
E05013720,14-16,weekend,1,2025,6
E05013720,16-18,weekend,1,2025,6
E05013720,18-20,weekend,1,2025,4
E05013720,20-22,weekend,1,2025,3
E05013720,06-08,weekend,2,2025,1
E05013720,08-10,weekend,2,2025,2
E05013720,10-12,weekend,2,2025,1
E05013720,12-14,weekend,2,2025,3
E05013720,14-16,weekend,2,2025,6
E05013720,16-18,weekend,2,2025,6
E05013720,18-20,weekend,2,2025,4
E05013720,20-22,weekend,2,2025,3
E05013721,06-08,weekday,1,2025,2
E05013721,08-10,weekday,1,2025,4
E05013721,10-12,weekday,1,2025,6
E05013721,12-14,weekday,1,2025,8
E05013721,14-16,weekday,1,2025,9
E05013721,16-18,weekday,1,2025,9
E05013721,18-20,weekday,1,2025,8
E05013721,20-22,weekday,1,2025,6
E05013721,06-08,weekday,2,2025,2
E05013721,08-10,weekday,2,2025,4
E05013721,10-12,weekday,2,2025,6
E05013721,12-14,weekday,2,2025,8
E05013721,14-16,weekday,2,2025,9
E05013721,16-18,weekday,2,2025,9
E05013721,18-20,weekday,2,2025,8
E05013721,20-22,weekday,2,2025,6
E05013721,06-08,weekend,1,2025,1
E05013721,08-10,weekend,1,2025,1
E05013721,10-12,weekend,1,2025,1
E05013721,12-14,weekend,1,2025,4
E05013721,14-16,weekend,1,2025,6
E05013721,16-18,weekend,1,2025,6
E05013721,18-20,weekend,1,2025,4
E05013721,20-22,weekend,1,2025,3
E05013721,06-08,weekend,2,2025,1
E05013721,08-10,weekend,2,2025,2
E05013721,10-12,weekend,2,2025,1
E05013721,12-14,weekend,2,2025,3
E05013721,14-16,weekend,2,2025,6
E05013721,16-18,weekend,2,2025,6
E05013721,18-20,weekend,2,2025,4
E05013721,20-22,weekend,2,2025,3
E05013722,06-08,weekday,1,2025,2
E05013722,08-10,weekday,1,2025,4
E05013722,10-12,weekday,1,2025,6
E05013722,12-14,weekday,1,2025,8
E05013722,14-16,weekday,1,2025,9
E05013722,16-18,weekday,1,2025,9
E05013722,18-20,weekday,1,2025,8
E05013722,20-22,weekday,1,2025,6
E05013722,06-08,weekday,2,2025,2
E05013722,08-10,weekday,2,2025,4
E05013722,10-12,weekday,2,2025,6
E05013722,12-14,weekday,2,2025,8
E05013722,14-16,weekday,2,2025,9
E05013722,16-18,weekday,2,2025,9
E05013722,18-20,weekday,2,2025,8
E05013722,20-22,weekday,2,2025,6
E05013722,06-08,weekend,1,2025,1
E05013722,08-10,weekend,1,2025,1
E05013722,10-12,weekend,1,2025,1
E05013722,12-14,weekend,1,2025,4
E05013722,14-16,weekend,1,2025,6
E05013722,16-18,weekend,1,2025,6
E05013722,18-20,weekend,1,2025,4
E05013722,20-22,weekend,1,2025,3
E05013722,06-08,weekend,2,2025,1
E05013722,08-10,weekend,2,2025,2
E05013722,10-12,weekend,2,2025,1
E05013722,12-14,weekend,2,2025,3
E05013722,14-16,weekend,2,2025,6
E05013722,16-18,weekend,2,2025,6
E05013722,18-20,weekend,2,2025,4
E05013722,20-22,weekend,2,2025,3
E05013723,06-08,weekday,1,2025,2
E05013723,08-10,weekday,1,2025,4
E05013723,10-12,weekday,1,2025,6
E05013723,12-14,weekday,1,2025,8
E05013723,14-16,weekday,1,2025,9
E05013723,16-18,weekday,1,2025,9
E05013723,18-20,weekday,1,2025,8
E05013723,20-22,weekday,1,2025,6
E05013723,06-08,weekday,2,2025,2
E05013723,08-10,weekday,2,2025,4
E05013723,10-12,weekday,2,2025,6
E05013723,12-14,weekday,2,2025,8
E05013723,14-16,weekday,2,2025,9
E05013723,16-18,weekday,2,2025,9
E05013723,18-20,weekday,2,2025,8
E05013723,20-22,weekday,2,2025,6
E05013723,06-08,weekend,1,2025,1
E05013723,08-10,weekend,1,2025,1
E05013723,10-12,weekend,1,2025,1
E05013723,12-14,weekend,1,2025,4
E05013723,14-16,weekend,1,2025,6
E05013723,16-18,weekend,1,2025,6
E05013723,18-20,weekend,1,2025,4
E05013723,20-22,weekend,1,2025,3
E05013723,06-08,weekend,2,2025,1
E05013723,08-10,weekend,2,2025,2
E05013723,10-12,weekend,2,2025,1
E05013723,12-14,weekend,2,2025,3
E05013723,14-16,weekend,2,2025,6
E05013723,16-18,weekend,2,2025,6
E05013723,18-20,weekend,2,2025,4
E05013723,20-22,weekend,2,2025,3
E05013724,06-08,weekday,1,2025,2
E05013724,08-10,weekday,1,2025,4
E05013724,10-12,weekday,1,2025,6
E05013724,12-14,weekday,1,2025,8
E05013724,14-16,weekday,1,2025,9
E05013724,16-18,weekday,1,2025,9
E05013724,18-20,weekday,1,2025,8
E05013724,20-22,weekday,1,2025,6
E05013724,06-08,weekday,2,2025,2
E05013724,08-10,weekday,2,2025,4
E05013724,10-12,weekday,2,2025,6
E05013724,12-14,weekday,2,2025,8
E05013724,14-16,weekday,2,2025,9
E05013724,16-18,weekday,2,2025,9
E05013724,18-20,weekday,2,2025,8
E05013724,20-22,weekday,2,2025,6
E05013724,06-08,weekend,1,2025,1
E05013724,08-10,weekend,1,2025,1
E05013724,10-12,weekend,1,2025,1
E05013724,12-14,weekend,1,2025,4
E05013724,14-16,weekend,1,2025,6
E05013724,16-18,weekend,1,2025,6
E05013724,18-20,weekend,1,2025,4
E05013724,20-22,weekend,1,2025,3
E05013724,06-08,weekend,2,2025,1
E05013724,08-10,weekend,2,2025,2
E05013724,10-12,weekend,2,2025,1
E05013724,12-14,weekend,2,2025,3
E05013724,14-16,weekend,2,2025,6
E05013724,16-18,weekend,2,2025,6
E05013724,18-20,weekend,2,2025,4
E05013724,20-22,weekend,2,2025,3
E05013725,06-08,weekday,1,2025,2
E05013725,08-10,weekday,1,2025,4
E05013725,10-12,weekday,1,2025,6
E05013725,12-14,weekday,1,2025,8
E05013725,14-16,weekday,1,2025,9
E05013725,16-18,weekday,1,2025,9
E05013725,18-20,weekday,1,2025,8
E05013725,20-22,weekday,1,2025,6
E05013725,06-08,weekday,2,2025,2
E05013725,08-10,weekday,2,2025,4
E05013725,10-12,weekday,2,2025,6
E05013725,12-14,weekday,2,2025,8
E05013725,14-16,weekday,2,2025,9
E05013725,16-18,weekday,2,2025,9
E05013725,18-20,weekday,2,2025,8
E05013725,20-22,weekday,2,2025,6
E05013725,06-08,weekend,1,2025,1
E05013725,08-10,weekend,1,2025,1
E05013725,10-12,weekend,1,2025,1
E05013725,12-14,weekend,1,2025,4
E05013725,14-16,weekend,1,2025,6
E05013725,16-18,weekend,1,2025,6
E05013725,18-20,weekend,1,2025,4
E05013725,20-22,weekend,1,2025,3
E05013725,06-08,weekend,2,2025,1
E05013725,08-10,weekend,2,2025,2
E05013725,10-12,weekend,2,2025,1
E05013725,12-14,weekend,2,2025,3
E05013725,14-16,weekend,2,2025,6
E05013725,16-18,weekend,2,2025,6
E05013725,18-20,weekend,2,2025,4
E05013725,20-22,weekend,2,2025,3
E05013726,06-08,weekday,1,2025,2
E05013726,08-10,weekday,1,2025,4
E05013726,10-12,weekday,1,2025,6
E05013726,12-14,weekday,1,2025,8
E05013726,14-16,weekday,1,2025,9
E05013726,16-18,weekday,1,2025,9
E05013726,18-20,weekday,1,2025,8
E05013726,20-22,weekday,1,2025,6
E05013726,06-08,weekday,2,2025,2
E05013726,08-10,weekday,2,2025,4
E05013726,10-12,weekday,2,2025,6
E05013726,12-14,weekday,2,2025,8
E05013726,14-16,weekday,2,2025,9
E05013726,16-18,weekday,2,2025,9
E05013726,18-20,weekday,2,2025,8
E05013726,20-22,weekday,2,2025,6
E05013726,06-08,weekend,1,2025,1
E05013726,08-10,weekend,1,2025,1
E05013726,10-12,weekend,1,2025,1
E05013726,12-14,weekend,1,2025,4
E05013726,14-16,weekend,1,2025,6
E05013726,16-18,weekend,1,2025,6
E05013726,18-20,weekend,1,2025,4
E05013726,20-22,weekend,1,2025,3
E05013726,06-08,weekend,2,2025,1
E05013726,08-10,weekend,2,2025,2
E05013726,10-12,weekend,2,2025,1
E05013726,12-14,weekend,2,2025,3
E05013726,14-16,weekend,2,2025,6
E05013726,16-18,weekend,2,2025,6
E05013726,18-20,weekend,2,2025,4
E05013726,20-22,weekend,2,2025,3
E05013727,06-08,weekday,1,2025,2
E05013727,08-10,weekday,1,2025,4
E05013727,10-12,weekday,1,2025,6
E05013727,12-14,weekday,1,2025,8
E05013727,14-16,weekday,1,2025,9
E05013727,16-18,weekday,1,2025,9
E05013727,18-20,weekday,1,2025,8
E05013727,20-22,weekday,1,2025,6
E05013727,06-08,weekday,2,2025,2
E05013727,08-10,weekday,2,2025,4
E05013727,10-12,weekday,2,2025,6
E05013727,12-14,weekday,2,2025,8
E05013727,14-16,weekday,2,2025,9
E05013727,16-18,weekday,2,2025,9
E05013727,18-20,weekday,2,2025,8
E05013727,20-22,weekday,2,2025,6
E05013727,06-08,weekend,1,2025,1
E05013727,08-10,weekend,1,2025,1
E05013727,10-12,weekend,1,2025,1
E05013727,12-14,weekend,1,2025,4
E05013727,14-16,weekend,1,2025,6
E05013727,16-18,weekend,1,2025,6
E05013727,18-20,weekend,1,2025,4
E05013727,20-22,weekend,1,2025,3
E05013727,06-08,weekend,2,2025,1
E05013727,08-10,weekend,2,2025,2
E05013727,10-12,weekend,2,2025,1
E05013727,12-14,weekend,2,2025,3
E05013727,14-16,weekend,2,2025,6
E05013727,16-18,weekend,2,2025,6
E05013727,18-20,weekend,2,2025,4
E05013727,20-22,weekend,2,2025,3
E05013728,06-08,weekday,1,2025,2
E05013728,08-10,weekday,1,2025,4
E05013728,10-12,weekday,1,2025,6
E05013728,12-14,weekday,1,2025,8
E05013728,14-16,weekday,1,2025,9
E05013728,16-18,weekday,1,2025,9
E05013728,18-20,weekday,1,2025,8
E05013728,20-22,weekday,1,2025,6
E05013728,06-08,weekday,2,2025,2
E05013728,08-10,weekday,2,2025,4
E05013728,10-12,weekday,2,2025,6
E05013728,12-14,weekday,2,2025,8
E05013728,14-16,weekday,2,2025,9
E05013728,16-18,weekday,2,2025,9
E05013728,18-20,weekday,2,2025,8
E05013728,20-22,weekday,2,2025,6
E05013728,06-08,weekend,1,2025,1
