name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
london,2024-12-10,7.8,6.3,7.1,4.5,2.6,3.6,3.8,80.1,0.007,100,25,rain,0,0,41.2,24.5,40.8,1032.2,98.5,11.5,6.2,0.5,0,,2024-12-10T07:55:33,2024-12-10T15:51:25,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-11,7.5,6.1,6.9,5.1,3.1,4.1,3.3,78.2,0.001,100,4.17,rain,0,0,30.5,19.7,44.7,1032.3,98.7,11.8,5.2,0.4,0,,2024-12-11T07:56:34,2024-12-11T15:51:21,0.36,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-12,8.3,5.1,7.2,7.3,3.2,5.7,5.5,89.6,1.193,100,20.83,rain,0,0,15.7,11.3,47.2,1030.8,99.2,10.4,8.5,0.5,1,,2024-12-12T07:57:33,2024-12-12T15:51:19,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-13,7.1,4.1,5.4,6.3,2,3.8,4,90.6,0.797,100,25,rain,0,0,19.7,9.9,148.1,1025.3,99.1,6.1,5.5,0.5,0,,2024-12-13T07:58:29,2024-12-13T15:51:21,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03768099999,03772099999,03770099999"
london,2024-12-14,8.1,4.1,6.1,5.6,1.6,3.6,3.7,85.2,0.2,100,4.17,rain,0,0,24.1,15.8,272.7,1022.7,77,16.2,11,0.9,1,,2024-12-14T07:59:21,2024-12-14T15:51:26,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-15,12.3,5.3,9.5,12.3,2.3,8.4,7.6,88,0,0,0,,0,0,38.9,27.7,252.9,1027.5,85.1,27.8,16.3,1.3,1,,2024-12-15T08:00:12,2024-12-15T15:51:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-16,11.6,8.8,10.6,11.6,7.1,10.2,7.4,80.3,0,0,0,,0,0,36.7,29.5,245.1,1030.8,87.6,27.1,10.7,1.1,1,,2024-12-16T08:00:59,2024-12-16T15:51:47,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-17,10.3,5,8.7,10.3,3.7,7.4,7.1,89.6,0.201,100,12.5,rain,0,0,42.9,26.7,191.4,1023,82.1,12.9,5.5,0.6,0,,2024-12-17T08:01:43,2024-12-17T15:52:03,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03768099999,03772099999,03770099999"
london,2024-12-18,14.6,10.3,12.9,14.6,10.3,12.9,10.4,84.8,1.609,100,54.17,rain,0,0,64.8,34.7,218.6,1005.8,95.7,9.4,15,1.3,1,,2024-12-18T08:02:24,2024-12-18T15:52:22,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,EGWU,03680099999,EGLL,D5621,03781099999,03672099999,EGLC,03772099999,03770099999"
london,2024-12-19,13.6,4.5,7.4,13.6,1.1,4.3,3.4,75.9,0.998,100,12.5,rain,0,0,46,28.1,289,1007.9,59,24.9,19.8,1.7,2,,2024-12-19T08:03:02,2024-12-19T15:52:44,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-20,9.5,2.6,6.1,6.9,-0.1,3.3,3.7,84.6,0.799,100,12.5,rain,0,0,38,20.4,241.1,1018.8,38.9,18.8,19.5,1.7,1,,2024-12-20T08:03:36,2024-12-20T15:53:10,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-21,12.6,4.9,8.7,12.6,2.1,6.8,6,83.8,1.004,100,20.83,rain,0,0,52.2,30.5,245.8,1011,66.1,14.8,7.7,0.8,1,,2024-12-21T08:04:08,2024-12-21T15:53:39,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-22,8.3,4.6,6.5,5,0,2.1,0.9,68,0.001,100,4.17,rain,0,0,52.3,34.4,283.4,1007,51.2,21.7,16.7,1.3,1,,2024-12-22T08:04:36,2024-12-22T15:54:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-23,7.1,5,6.2,5.2,1.9,3.5,1.2,71.3,0.2,100,12.5,rain,0,0,45.1,26.9,288.3,1022.5,46.2,14,13.5,1.2,1,,2024-12-23T08:05:01,2024-12-23T15:54:46,0.76,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-24,11.8,6.5,9.7,11.8,4.7,8.9,8.7,93.9,0.199,100,4.17,rain,0,0,20,16,258.7,1025.9,92,9.9,18.2,1.6,1,,2024-12-24T08:05:23,2024-12-24T15:55:25,0.79,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-25,10,8.6,9.3,10,6.6,8.3,7.9,90.9,0,0,0,,0,0,20.1,12.8,256.7,1032.6,99.8,12.1,10,0.9,1,,2024-12-25T08:05:41,2024-12-25T15:56:07,0.83,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-26,8.5,6.1,7,8.3,5,6.5,5.9,92.8,0,0,0,,0,0,14.3,8.4,184.1,1034.6,99.9,6.4,8.5,0.9,0,,2024-12-26T08:05:56,2024-12-26T15:56:52,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-27,7,5.8,6.4,7,4.9,6.2,5.9,96.8,0,0,0,,0,0,10.2,7.1,264.1,1032.6,98.5,2.6,6.6,0.5,0,,2024-12-27T08:06:08,2024-12-27T15:57:41,0.89,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03768099999,03772099999,03770099999"
london,2024-12-28,5.8,4.1,4.9,4.8,1.9,3.4,4,94,0.001,100,4.17,rain,0,0,16.2,10,275,1029.2,99.9,5,7.4,0.6,0,,2024-12-28T08:06:16,2024-12-28T15:58:32,0.92,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-29,8.5,3.4,5.5,6.1,0.6,3.2,4.5,93.4,0,0,0,,0,0,17.8,15.9,249.3,1029.8,99.9,5.2,12.1,1,1,,2024-12-29T08:06:21,2024-12-29T15:59:26,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-30,9,7.6,8.3,6.5,4.8,5.6,5.1,80.3,0,0,0,,0,0,29.8,22.9,238.8,1027.7,98.2,28.4,21,1.8,2,,2024-12-30T08:06:23,2024-12-30T16:00:23,0,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2024-12-31,12.5,7.6,10.4,12.5,5.4,9.4,6.9,78.9,0,0,0,,0,0,55.8,36.8,226.8,1020.1,88.3,14.9,18.7,1.7,1,,2024-12-31T08:06:21,2024-12-31T16:01:23,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-01,12.6,5.8,9.6,12.6,2.4,8.1,6.9,83.5,9.983,100,50,rain,0,1.8,64.7,42.4,235.3,1008.7,98.8,24.4,4.6,0.5,0,,2025-01-01T08:06:16,2025-01-01T16:02:26,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-02,5.3,-0.2,3.2,3.6,-3,0.8,-0.2,78.6,0,0,0,,0,0.3,21.1,13.8,316.6,1018.5,24.8,31.6,20.8,1.7,2,,2025-01-02T08:06:07,2025-01-02T16:03:31,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-03,5.1,-1.4,1.1,2,-5.6,-1.9,-1.7,82.4,0,0,0,,0,0,23.4,15.6,271.7,1023.9,1.2,37.7,22.4,2.1,2,,2025-01-03T08:05:56,2025-01-03T16:04:39,0.13,Clear,Clear conditions throughout the day.,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-04,4.5,-0.9,1.5,3.1,-3,-0.2,-0.2,89.3,2.991,100,16.67,"rain,snow",0,0,29.6,18.2,118.2,1015.1,80.5,23.1,14.1,1.3,1,,2025-01-04T08:05:40,2025-01-04T16:05:50,0.16,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-05,12.6,0.8,8.2,12.6,-3.6,6.7,7.5,95.7,22.569,100,95.83,"rain,snow",2.1,0.5,46.9,29.5,183,988.2,100,7.8,8.6,0.7,1,,2025-01-05T08:05:22,2025-01-05T16:07:03,0.2,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-06,12.6,2.8,7.3,12.6,-1.5,4.7,5.1,85.9,4.197,100,45.83,rain,0,0.5,51.9,33.3,237.6,982.9,74.6,35.8,9.6,0.8,1,,2025-01-06T08:05:00,2025-01-06T16:08:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-07,5.1,1.3,3,1.8,-2.5,-0.6,0.6,84.4,0.201,100,8.33,rain,0,0,29.9,21,251.7,999.2,45.9,46.5,13.7,1.3,1,,2025-01-07T08:04:35,2025-01-07T16:09:36,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03761099999,EGLC,03772099999,03770099999,03693099999"
london,2025-01-08,3.6,-0.4,1.6,1.8,-3.5,-0.4,-0.1,88.7,0.797,100,16.67,rain,2.1,0.5,17.6,12.6,31.8,1001.8,74.7,26.7,12.3,1,1,,2025-01-08T08:04:07,2025-01-08T16:10:56,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-09,4.1,-0.4,2.3,0.9,-3.5,-0.9,-1.1,79.2,0.005,100,8.33,rain,0,0.8,25,17.5,298.7,1008.5,34.8,20.7,24,2.1,2,,2025-01-09T08:03:35,2025-01-09T16:12:18,0.34,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"03769099999,D5621,03672099999,03781099999,03761099999,EGLC,03772099999,03770099999,03693099999"
london,2025-01-10,3,-2.4,-0.4,1.5,-3.7,-0.9,-2,89.6,0,0,0,,0,0.5,13.2,8.4,353.9,1020.4,21.7,14.6,16.7,1.4,1,,2025-01-10T08:03:01,2025-01-10T16:13:43,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-11,4,-3.2,-0.3,3.4,-3.2,-0.3,-1.5,91.5,0,0,0,,0,0,8.6,5.5,308.5,1030.5,24.4,8.2,24.8,2.2,2,,2025-01-11T08:02:23,2025-01-11T16:15:09,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-12,4.1,-2.4,1,4.1,-2.4,0.7,-0.3,91.6,0,0,0,,0,0,9.3,6.4,140.4,1040,67.3,17.6,14.6,1.1,1,,2025-01-12T08:01:42,2025-01-12T16:16:37,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-13,6.5,3.6,4.7,3.5,0.2,2.1,0.9,76.4,0,0,0,,0,0,30.7,20.8,203.9,1039.3,63.9,34.1,21.8,1.8,1,,2025-01-13T08:00:58,2025-01-13T16:18:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
london,2025-01-14,9.5,3.1,6.6,8.5,-0.2,4.7,4.4,86.2,0,0,0,,0,0,22.4,14.7,232.7,1035,84.8,14,22.1,1.9,2,,2025-01-14T08:00:11,2025-01-14T16:19:38,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-15,9.6,8.1,8.7,9.6,7,8,8.1,96.4,0.399,100,12.5,rain,0,0,12.8,8.5,258,1034.2,92.6,5.4,7.7,0.6,0,,2025-01-15T07:59:21,2025-01-15T16:21:11,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-16,9.3,6.8,8,8.1,5.1,6.7,5.9,87,0.199,100,4.17,rain,0,0,21.4,13.7,203.4,1034.4,95.6,16.5,14.7,1.2,1,,2025-01-16T07:58:29,2025-01-16T16:22:46,0.58,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-17,6.3,4.1,5.3,4.5,2.7,3.5,2.6,82.1,0,0,0,,0,0,21.8,14,206.3,1035.5,97.8,12.2,17.6,1.4,1,,2025-01-17T07:57:33,2025-01-17T16:24:22,0.61,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-18,4,2.1,3.1,3.1,0.7,2,1,85.8,0,0,0,,0,0,18.1,9.2,128.8,1029.6,100,5.7,8.4,0.7,0,,2025-01-18T07:56:35,2025-01-18T16:26:00,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-19,3.6,2.5,3.1,3,-0.6,1,0.1,80.1,0,0,0,,0,0,19.2,11.6,168.7,1021.2,99,10,6.3,0.5,0,,2025-01-19T07:55:34,2025-01-19T16:27:39,0.68,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-20,6,2.8,4.3,6,1.3,3.4,2.3,86.5,0.198,100,4.17,rain,0,0,16.9,11.8,218.8,1018.3,85.1,11.2,17.3,1.4,1,,2025-01-20T07:54:30,2025-01-20T16:29:19,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-21,6.5,1.4,3.7,4.7,1.4,2.8,2.4,90.8,0,0,0,,0,0,17.7,11.1,156.2,1013.8,90.5,5,24.2,2.2,1,,2025-01-21T07:53:24,2025-01-21T16:31:00,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-22,5.1,3.1,3.9,4.1,1.1,2.6,2,87.4,0.199,100,4.17,rain,0,0,15.3,11.5,344.9,1004.6,90.9,5.2,11.3,1,1,,2025-01-22T07:52:15,2025-01-22T16:32:42,0.77,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"03769099999,EGWU,03680099999,EGLL,D5621,03781099999,03672099999,03684099999,EGLC,03772099999,03770099999"
london,2025-01-23,8.6,2.3,5.2,5,-0.3,2.2,3.3,87.3,4.977,100,20.83,rain,0,0,46.3,27.9,221.9,1002.6,67.9,15.6,11.4,1,0,,2025-01-23T07:51:03,2025-01-23T16:34:25,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,EGWU,03768399999,03781099999,03672099999,03684099999,03768099999,03772099999,03693099999,03680099999,D5621,03761099999,EGLC,03770099999"
london,2025-01-24,11.1,5.9,9.3,11.1,2.5,7.8,4.6,73.9,2.799,100,33.33,rain,0,0,63.7,39.8,213.7,996.2,93.1,13.5,23.7,2.2,1,,2025-01-24T07:49:49,2025-01-24T16:36:09,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-25,8.6,2,5.9,7.6,1,4.4,1,71.9,0.994,100,4.17,rain,0,0,26.6,17.3,258.5,1004.6,53.5,37,34.8,2.9,3,,2025-01-25T07:48:33,2025-01-25T16:37:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-26,10.1,1.5,5.6,10.1,-1.6,2.4,2.9,82.4,5.193,100,33.33,rain,0,0,55.1,33.3,163.6,995,73.9,22.1,10,0.8,1,,2025-01-26T07:47:14,2025-01-26T16:39:40,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-27,10.1,6.7,8.1,10.1,2.5,4.5,4.8,79.9,7.57,100,41.67,rain,0,0,71.9,40.6,202.2,981.1,75,25.9,32.3,2.9,3,,2025-01-27T07:45:53,2025-01-27T16:41:26,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-28,10.1,7.6,8.9,10.1,4.1,5.9,6.3,83.9,2.988,100,54.17,rain,0,0,49,29.5,226.9,983.8,97.5,31.6,20.5,1.7,1,,2025-01-28T07:44:29,2025-01-28T16:43:13,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-29,8.8,4.1,6.8,8.3,2.1,4.9,3.9,81.7,0,0,0,,0,0,28.8,19.9,272,1003.1,49.5,35,29.3,2.4,2,,2025-01-29T07:43:04,2025-01-29T16:45:01,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-30,8.5,3.3,5.5,5.6,0.9,3.1,0.7,71.3,0,0,0,,0,0,28.6,19.5,323.5,1019.8,28.5,41.5,37.8,3.2,3,,2025-01-30T07:41:36,2025-01-30T16:46:49,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-01-31,8.1,3.3,5.9,7.2,1.4,4.2,4.6,91.1,4.784,100,41.67,rain,0,0,24.5,14.8,175.7,1024.8,98.2,16.7,9,0.7,0,,2025-01-31T07:40:06,2025-01-31T16:48:37,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03761099999,EGLC,03772099999,03770099999,03693099999"
london,2025-02-01,6.1,2.1,4.9,4.4,0.1,3,2.6,84.8,0,0,0,,0,0,19,11.4,141.8,1028.9,82,30.9,10.8,1,1,,2025-02-01T07:38:34,2025-02-01T16:50:26,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-02-02,8.1,0,3.5,6.2,-2.4,1.5,1,85,0,0,0,,0,0,20.2,13.1,161.9,1023.2,9,18.2,37.3,3.3,3,,2025-02-02T07:37:01,2025-02-02T16:52:15,0.14,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-02-03,8.3,0.8,5.2,6.3,-0.5,3.3,3.7,90.4,0.198,100,4.17,rain,0,0,25.5,15.6,194.6,1024.8,68.1,11,19,1.6,1,,2025-02-03T07:35:25,2025-02-03T16:54:05,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-02-04,9.8,6.1,8.3,7.3,3.8,5.7,6,85.1,0,0,0,,0,0,39.1,24.5,206.4,1023.4,85.7,28.6,18.5,1.6,1,,2025-02-04T07:33:47,2025-02-04T16:55:54,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-02-05,9.8,3.1,6.8,8.8,1.7,5.6,3.2,78.5,0,0,0,,0,0,19.9,13.7,269.3,1037.7,15.6,23.4,43.6,3.7,3,,2025-02-05T07:32:08,2025-02-05T16:57:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
london,2025-02-06,8.3,2.3,5.4,5.8,0.9,3.1,1.8,77.8,0.001,100,4.17,rain,0,0,32.3,19.7,49.6,1041.8,35.7,22.7,46.3,4,3,,2025-02-06T07:30:26,2025-02-06T16:59:34,0.28,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-02-07,4.8,3.5,4.2,1.2,-0.5,0.2,1.7,84.1,5.169,100,45.83,rain,0,0,39.1,23.5,55.9,1025.2,91.7,15.8,7.5,0.7,0,,2025-02-07T07:28:43,2025-02-07T17:01:24,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03768099999,EGLC,03772099999,03770099999,03693099999"
london,2025-02-08,6.3,3.3,5,4.4,0.5,2.8,3.8,91.6,1.788,100,29.17,rain,0,0,28.2,16.2,76.6,1018.3,95.6,6.9,6.3,0.6,0,,2025-02-08T07:26:59,2025-02-08T17:03:14,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-02-09,6.3,2,4.5,3.9,0.6,2.1,2.7,88.3,2.39,100,33.33,rain,0,0,32.6,18.7,52.3,1027.6,84.2,10.8,21,1.9,1,,2025-02-09T07:25:13,2025-02-09T17:05:05,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03761099999,EGLC,03772099999,03770099999,03693099999"
london,2025-02-10,5,2.8,4.2,1.5,-1,0.6,1.9,84.8,1.592,100,29.17,rain,0,0,35,20.2,37.1,1023.9,100,5.2,5.7,0.5,0,,2025-02-10T07:23:25,2025-02-10T17:06:55,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03761099999,EGLC,03772099999,03770099999,03693099999"
london,2025-02-11,5,3.3,4.1,4.8,0.5,2.4,2.1,86.3,0.198,100,4.17,rain,0,0,19.8,12,337.3,1018.6,99.8,7.1,8.6,0.8,1,,2025-02-11T07:21:35,2025-02-11T17:08:45,0.46,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"03769099999,EGWU,EGLL,03768399999,03781099999,03672099999,03768099999,03772099999,03680099999,D5621,03761099999,EGLC,03770099999"
london,2025-02-12,5.8,4.3,4.9,4.3,2.5,3.5,2.2,82.5,0,0,0,,0,0,15.4,10,21,1019.6,100,11.6,18.4,1.6,1,,2025-02-12T07:19:44,2025-02-12T17:10:35,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-02-13,4.8,4,4.5,3.2,0.9,2.1,0,72.7,0,0,0,,0,0,23.2,13.7,48.2,1023.5,100,13.8,15.9,1.3,1,,2025-02-13T07:17:52,2025-02-13T17:12:25,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-02-14,6.1,2.3,3.8,3.1,-1.3,0.7,-2.2,64.8,0,0,0,,0,0,31.1,20.4,120.2,1024.9,76.5,17.7,51.5,4.4,4,,2025-02-14T07:15:59,2025-02-14T17:14:15,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-02-15,6.8,2.6,4,4.3,-0.8,1,0.5,78,0.796,100,12.5,rain,0,0,25.3,16.8,133.1,1020.2,98.4,10.7,31.1,2.7,1,,2025-02-15T07:14:04,2025-02-15T17:16:04,0.59,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
london,2025-02-16,4.8,2,3.4,1.5,-1.4,0,-1,73.3,0,0,0,,0,0,30.2,20,89.4,1020.6,88.6,15.6,27.5,2.4,1,,2025-02-16T07:12:07,2025-02-16T17:17:54,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03768399999,03781099999,03672099999,03684099999,03768099999,EGLC,03772099999,03770099999"
london,2025-02-17,5.7,1,2.8,2.3,-2,-0.2,-2.4,68.8,0,0,0,,0,0,31,20.1,94.4,1022.2,2.6,18.7,79.6,6.9,4,,2025-02-17T07:10:10,2025-02-17T17:19:43,0.66,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03781099999,03672099999,F6665,03772099999,03770099999"
london,2025-02-18,7,1.3,3.5,3.7,-1.7,0.3,-1.6,69.8,0,0,0,,0,0,31.6,20.7,94.9,1020.5,39.5,15,60.7,5.2,4,,2025-02-18T07:08:11,2025-02-18T17:21:32,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
